/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30684.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30455.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00092.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_20086.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30014.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_20001.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30552.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_10003.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30578.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30589.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30274.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20011.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30094.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30779.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30541.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30477.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30595.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30562.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30450.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30732.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30834.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_10123.bmp,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30540.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30126.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30502.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30614.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30274.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30133.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30158.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30135.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30245.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30168.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30417.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30351.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00089.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30503.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10135.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30571.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00060.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30018.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30375.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30732.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30548.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30169.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30682.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_20044.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30685.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30019.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30432.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30843.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30574.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30740.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30837.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30088.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30509.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30093.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_10008.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00011.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_10119.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30561.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30509.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00031.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30575.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30584.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30761.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30536.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30583.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30407.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30030.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30022.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30052.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_20052.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00058.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00091.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30366.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20028.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30716.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_20036.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00014.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30346.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30018.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10222.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30264.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30330.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30399.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_20090.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10169.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30751.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30086.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00099.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30600.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00008.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30038.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30538.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30619.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00054.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30572.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30786.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30480.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30693.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30650.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30819.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30568.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30007.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30782.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30641.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30189.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30694.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10172.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00046.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30196.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00088.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30461.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30759.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30017.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30165.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30407.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30129.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20097.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30475.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30110.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30305.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30439.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_20065.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20064.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_20003.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30027.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30269.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_20060.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20069.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20084.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30146.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30591.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30010.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20101.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00097.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30029.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30742.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30061.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30204.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30505.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00089.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30115.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_20067.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30784.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30209.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30246.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20077.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00020.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30278.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_20018.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30745.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30315.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30056.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20003.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30295.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30350.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00042.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30650.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30542.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30438.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30383.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30781.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30072.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30494.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_10111.JPG,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00070.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20034.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30791.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30511.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00054.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_20058.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_10108.JPG,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00018.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30639.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30605.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30573.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30186.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00094.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30672.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30735.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30356.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30258.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00029.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30643.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30507.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30405.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30715.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00035.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10110.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00017.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30478.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20085.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30043.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30624.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30302.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20073.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_10110.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10113.JPG,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10201.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00076.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30081.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00092.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30603.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30579.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_00093.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30583.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10205.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20065.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00006.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30776.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30742.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30747.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30033.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30672.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20022.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30192.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30783.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00041.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10112.JPG,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30703.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00040.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_20041.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30284.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30039.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_20070.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30203.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_10126.bmp,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_30059.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_art_00100.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30175.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30395.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30036.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30779.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00036.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_00032.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10180.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30625.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30396.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30771.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30812.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_10002.JPG,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30149.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30105.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30403.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_20055.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30426.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30267.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30373.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30740.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30318.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_10111.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_arc_30706.jpg,0
/home/ravi/Documents/Codeing/Python/ELA CNN/data/train/real/Au_ani_30372.jpg,0
